File,MRR,Total_Tokens,Predicted_Tokens
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/analyze/5606.java.tokens,0.5816290545203588,3378,1151
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/analyze/5605.java.tokens,0.6632871335882284,1545,549
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/analyze/5601.java.tokens,0.7685185185185186,108,37
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/analyze/5603.java.tokens,0.7028333333333333,273,101
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/exists/types/5636.java.tokens,0.7804515745692217,493,188
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/exists/types/5639.java.tokens,0.7496693121693121,189,73
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/exists/types/5640.java.tokens,0.8805555555555556,152,61
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/exists/types/5638.java.tokens,0.8198333333333333,408,151
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/exists/types/5637.java.tokens,0.7927927927927928,110,38
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/exists/indices/5634.java.tokens,0.8972222222222223,152,61
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/exists/indices/5632.java.tokens,0.8603053435114504,349,132
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/exists/indices/5633.java.tokens,0.807843137254902,133,52
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/exists/indices/5631.java.tokens,0.7657657657657657,110,38
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/admin/indices/exists/indices/5635.java.tokens,0.7769940476190477,385,161
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/explain/5815.java.tokens,0.7939968404423381,557,212
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/explain/5817.java.tokens,1.0,9,4
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/explain/5813.java.tokens,0.7391659179395028,761,266
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/explain/5812.java.tokens,0.7377450980392156,104,35
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/explain/5814.java.tokens,0.7542207792207791,483,177
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/explain/5816.java.tokens,0.7422225680395614,1198,460
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/fieldstats/5822.java.tokens,0.7729564553093965,482,188
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/fieldstats/5820.java.tokens,0.6747338366240805,1255,411
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/fieldstats/5819.java.tokens,0.7254901960784315,104,35
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/fieldstats/5826.java.tokens,0.6854582693292371,1337,497
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/fieldstats/5824.java.tokens,0.8319088319088319,300,118
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/fieldstats/5818.java.tokens,0.6308891126949695,2537,923
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/fieldstats/5825.java.tokens,0.6119008329404368,649,203
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/fieldstats/5823.java.tokens,0.8358585858585859,261,100
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/fieldstats/5821.java.tokens,0.6143617021276596,137,48
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5446.java.tokens,0.7083333333333334,60,25
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5449.java.tokens,0.7222222222222222,51,19
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5434.java.tokens,0.7608695652173914,101,47
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5459.java.tokens,0.7944444444444444,74,31
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5456.java.tokens,0.6666666666666666,24,10
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5464.java.tokens,0.59375,51,17
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5439.java.tokens,0.6799823633156966,331,127
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5436.java.tokens,0.7962962962962963,133,55
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5454.java.tokens,0.6966244725738396,211,80
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5444.java.tokens,0.8333333333333334,29,10
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5442.java.tokens,0.8154761904761905,73,29
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/5803.java.tokens,0.816151202749141,252,98
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/5798.java.tokens,0.610554643313264,1551,523
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/5797.java.tokens,0.661767107161844,1239,419
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/5795.java.tokens,0.7456896551724138,166,59
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/5801.java.tokens,0.7771284271284271,479,166
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/5805.java.tokens,0.6225521911663215,3660,1289
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/5804.java.tokens,0.6734633089629027,3434,1232
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/5796.java.tokens,0.6743299505594588,511,184
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/5799.java.tokens,0.746082498492137,3184,1080
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/5802.java.tokens,0.7414319248826291,409,143
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/5800.java.tokens,0.7854166666666667,471,181
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5452.java.tokens,0.8584795321637426,150,58
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5462.java.tokens,0.7277603349031921,235,92
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5450.java.tokens,0.7333333333333333,126,46
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5440.java.tokens,0.75,23,9
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/5460.java.tokens,0.4101101634683724,322,68
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/put/5864.java.tokens,0.7777777777777778,270,115
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/put/5860.java.tokens,0.7523809523809524,106,36
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/put/5862.java.tokens,0.8088617030605981,471,182
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/put/5861.java.tokens,0.8244467423197935,1258,450
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/put/5863.java.tokens,0.8291162227602906,308,119
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/put/5865.java.tokens,1.0,11,5
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/get/5854.java.tokens,0.7095238095238094,106,36
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/get/5859.java.tokens,1.0,11,5
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/get/5856.java.tokens,0.7489247311827957,161,63
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/get/5855.java.tokens,0.828731684981685,574,209
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/get/5857.java.tokens,0.720703125,324,129
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/get/5858.java.tokens,0.7772727272727272,254,111
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/delete/5853.java.tokens,1.0,11,5
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/delete/5851.java.tokens,0.816313559322034,307,119
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/delete/5848.java.tokens,0.738095238095238,106,36
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/delete/5849.java.tokens,0.8389556812824139,559,203
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/delete/5852.java.tokens,0.7663998357963875,276,117
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/indexedscripts/delete/5850.java.tokens,0.7722222222222223,132,51
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/suggest/5921.java.tokens,0.7319967532467533,1124,441
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/suggest/5917.java.tokens,0.7166666666666667,119,41
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/suggest/5918.java.tokens,0.7686224489795919,524,197
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/suggest/5915.java.tokens,0.8220720720720721,185,75
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/suggest/5919.java.tokens,0.7017935258092739,329,128
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/suggest/5916.java.tokens,0.8123873873873874,187,75
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/suggest/5922.java.tokens,1.0,9,4
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/action/suggest/5920.java.tokens,0.8648293963254593,319,128
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/plugins/7455.java.tokens,0.5596172766627312,2879,969
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/plugins/7451.java.tokens,0.56076803677011,4129,1448
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/plugins/7453.java.tokens,0.545437122217308,949,324
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/plugins/7450.java.tokens,0.633708664021164,1458,481
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/plugins/7452.java.tokens,0.6866463826910074,1336,494
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/plugins/7454.java.tokens,0.6541666666666667,64,25
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/plugins/7456.java.tokens,0.72,66,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/plugins/7449.java.tokens,0.8582089552238806,179,68
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/tribe/8221.java.tokens,0.875,44,17
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/tribe/8220.java.tokens,0.7517543859649123,99,39
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/tribe/8222.java.tokens,0.6086629544290835,2453,869
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/5430.java.tokens,0.8186046511627908,117,44
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/5426.java.tokens,0.8282581453634086,246,96
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/env/6725.java.tokens,0.6371428571428571,108,36
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/env/6721.java.tokens,0.5049879445449066,954,317
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/env/6723.java.tokens,0.7604166666666666,64,25
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/env/6722.java.tokens,0.5743050808840282,1356,419
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/env/6724.java.tokens,0.5438841318014307,4023,1319
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/env/6726.java.tokens,0.7738095238095238,193,64
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/5429.java.tokens,0.55971802054155,1381,426
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/cache/recycler/6022.java.tokens,0.6367819737184491,1301,489
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/transport/8188.java.tokens,0.7906746031746033,116,43
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/transport/8187.java.tokens,0.825,73,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/elastic___elasticsearch/core/src/main/java/org/elasticsearch/transport/8197.java.tokens,0.6391666666666667,79,21
